"rank","title","price","rating","link","SKU","image_link"
"#28","Finish Dishwasher Salt, 100% Better Machine Protection, 4 Kg (2 x 2kg)","SAR 85.00","4.7","https://www.amazon.sa//-/en/Finish-Dishwasher-Better-Machine-Protection/dp/B081523CFX/ref=zg_bs_g_health_d_sccl_28/258-4562754-5173959?psc=1","B081523CFX","https://images-eu.ssl-images-amazon.com/images/I/716F+uEcwML._AC_UL600_SR600,400_.jpg"
"#29","UNO Plus Kitchen Towels, 40 Sheets, Pack of 6 Rolls","SAR 9.85","4.5","https://www.amazon.sa//-/en/UNO-Kitchen-Towels-Sheets-Rolls/dp/B0B1KSGSNL/ref=zg_bs_g_health_d_sccl_29/258-4562754-5173959?psc=1","B0B1KSGSNL","https://images-eu.ssl-images-amazon.com/images/I/61QI4J4B3VL._AC_UL600_SR600,400_.jpg"
"#30","CAREFREE Panty Liners, Plus Large, Light Scent, Pack of 64","SAR 17.98","4.5","https://www.amazon.sa//-/en/CAREFREE-Panty-Liners-Large-Light/dp/B07RHS94RH/ref=zg_bs_g_health_d_sccl_30/258-4562754-5173959?psc=1","B07RHS94RH","https://images-eu.ssl-images-amazon.com/images/I/716botm9xvL._AC_UL600_SR600,400_.jpg"
"#31","OMO Automatic Antibacterial Laundry Powder Detergent, for 100% effective stain removal, 5Kg","SAR 36.95","4.6","https://www.amazon.sa//-/en/Automatic-Antibacterial-Laundry-Detergent-effective/dp/B0871VFH3J/ref=zg_bs_g_health_d_sccl_31/258-4562754-5173959?psc=1","B0871VFH3J","https://images-eu.ssl-images-amazon.com/images/I/81YHhTVia-L._AC_UL300_SR300,200_.jpg"
"#32","Ariel Automatic Power Gel Laundry Detergent, Original Scent, 1.8L","Price N/A","4.7","https://www.amazon.sa//-/en/Ariel-Automatic-Laundry-Detergent-Original/dp/B09RWW1JTP/ref=zg_bs_g_health_d_sccl_32/258-4562754-5173959?psc=1","B09RWW1JTP","https://images-eu.ssl-images-amazon.com/images/I/61XNt+bYD4L._AC_UL300_SR300,200_.jpg"
"#33","Vanish Oxi Action Crystal White Fabric Stain Remover Powder with Scoop, Can Be Used With and Without Detergents, Additives & Fabric Softeners, Ideal for Use in the Washing Machine, 900 g","SAR 29.95","4.7","https://www.amazon.sa//-/en/Vanish-Crystal-Detergents-Additives-Softeners/dp/B07YVQFW66/ref=zg_bs_g_health_d_sccl_33/258-4562754-5173959?psc=1","B07YVQFW66","https://images-eu.ssl-images-amazon.com/images/I/81L34nBwQoL._AC_UL300_SR300,200_.jpg"
"#34","Fine Fluffy Facial Tissues 10 Boxes of 2 Ply x 130 Sheets , Fine Fluffy tissue with Real Cotton Feel, good for All Skin Types and Sterilized for Germ Protection","SAR 17.95","4.7","https://www.amazon.sa//-/en/Fine-Fluffy-Tissues-Sterilized-Protection/dp/B0B46DGMQ4/ref=zg_bs_g_health_d_sccl_34/258-4562754-5173959?psc=1","B0B46DGMQ4","https://images-eu.ssl-images-amazon.com/images/I/81W2U0qk6oL._AC_UL300_SR300,200_.jpg"
"#35","Clorox Scentiva Multi Surface Cleaner 500Ml, TUScan Lavender, Bleach Free Disinfectant Spray","SAR 11.50","4.7","https://www.amazon.sa//-/en/Clorox-Scentiva-Surface-Lavender-Disinfectant/dp/B09FKBTH9S/ref=zg_bs_g_health_d_sccl_35/258-4562754-5173959?psc=1","B09FKBTH9S","https://images-eu.ssl-images-amazon.com/images/I/71M26B7YrNL._AC_UL300_SR300,200_.jpg"
"#36","Harpic Original Power Plus 10X Most Powerful Toilet Cleaner, 750ml, Pack of 2","SAR 16.95","4.7","https://www.amazon.sa//-/en/Harpic-Original-Powerful-Toilet-Cleaner/dp/B07PY333KJ/ref=zg_bs_g_health_d_sccl_36/258-4562754-5173959?psc=1","B07PY333KJ","https://images-eu.ssl-images-amazon.com/images/I/81N+1jjH6tL._AC_UL300_SR300,200_.jpg"
"#37","Fine Sterilized Kitchen Towel Mega Roll, 150 meters Long - Pack of 2 Big kitchen tissue roll, Highly absorbent and sterilized paper towel","SAR 14.95","4.6","https://www.amazon.sa//-/en/Fine-Sterilized-Kitchen-Towel-meters/dp/B083ZPMM59/ref=zg_bs_g_health_d_sccl_37/258-4562754-5173959?psc=1","B083ZPMM59","https://images-eu.ssl-images-amazon.com/images/I/61-eVydBlOL._AC_UL300_SR300,200_.jpg"
