"rank","title","price","rating","link","SKU","image_link"
"#37","Pantene Pro-V Smooth & Silky Shampoo 1000 ml","SAR 21.99","4.6","https://www.amazon.sa//-/en/Pantene-Pro-V-Smooth-Silky-Shampoo/dp/B07MTX7HL2/ref=zg_bs_g_beauty_d_sccl_37/258-6986209-3655727?psc=1","B07MTX7HL2","https://images-eu.ssl-images-amazon.com/images/I/61Rq5pFx6tL._AC_UL300_SR300,200_.jpg"
"#38","NIVEA MEN Antiperspirant Roll-on for Men, DEEP Black Carbon Antibacterial, Dark Wood Scent, 3x50ml","SAR 19.99","4.4","https://www.amazon.sa//-/en/NIVEA-Antiperspirant-Carbon-Antibacterial-3x50ml/dp/B0BC8Y2TTH/ref=zg_bs_g_beauty_d_sccl_38/258-6986209-3655727?psc=1","B0BC8Y2TTH","https://images-eu.ssl-images-amazon.com/images/I/81us0YvyP0L._AC_UL300_SR300,200_.jpg"
"#39","Garnier SkinActive Fast Bright Face Wash with Pure Lemon Essence 100 ml","SAR 8.95","4.3","https://www.amazon.sa//-/en/Garnier-SkinActive-Bright-Lemon-Essence/dp/B07MVV66DH/ref=zg_bs_g_beauty_d_sccl_39/258-6986209-3655727?psc=1","B07MVV66DH","https://images-eu.ssl-images-amazon.com/images/I/517hu-KIXAL._AC_UL300_SR300,200_.jpg"
"#40","Nizoral Shampoo Anti-Dandruff 100ml","SAR 25.95","4.5","https://www.amazon.sa//-/en/Nizoral-3574661228853-Shampoo-Anti-Dandruff-100ml/dp/B07MW4GKZD/ref=zg_bs_g_beauty_d_sccl_40/258-6986209-3655727?psc=1","B07MW4GKZD","https://images-eu.ssl-images-amazon.com/images/I/51SkWHoMWPL._AC_UL300_SR300,200_.jpg"
"#41","Neutrogena, Spot Controlling Oil-free Facial Wash, 200ml","SAR 16.99","4.4","https://www.amazon.sa//-/en/Neutrogena-Controlling-Oil-free-Facial-200ml/dp/B07MTXY4MK/ref=zg_bs_g_beauty_d_sccl_41/258-6986209-3655727?psc=1","B07MTXY4MK","https://images-eu.ssl-images-amazon.com/images/I/51f6gh1y3gL._AC_UL300_SR300,200_.jpg"
"#42","NYX PROFESSIONAL MAKEUP, FAT OIL LIP DRIP - NEWSFEED","SAR 39.00","4.5","https://www.amazon.sa//-/en/NYX-PROFESSIONAL-MAKEUP-FAT-DRIP/dp/B0BL8HXJMX/ref=zg_bs_g_beauty_d_sccl_42/258-6986209-3655727?psc=1","B0BL8HXJMX","https://images-eu.ssl-images-amazon.com/images/I/71l97HlWNOL._AC_UL300_SR300,200_.jpg"
"#43","NIVEA MEN 3in1 Shower Gel, Pure Impact Fresh Scent, 3x500ml","SAR 39.98","4.6","https://www.amazon.sa//-/en/NIVEA-Shower-Impact-Fresh-3x500ml/dp/B0BM9MX179/ref=zg_bs_g_beauty_d_sccl_43/258-6986209-3655727?psc=1","B0BM9MX179","https://images-eu.ssl-images-amazon.com/images/I/81nb8N2P-QL._AC_UL300_SR300,200_.jpg"
"#44","NIVEA Moisturising Cream, Soft Refreshing for Face Body Hands, Fast Absorbing, Tube 3x75ml","SAR 14.99","4.5","https://www.amazon.sa//-/en/NIVEA-Moisturising-Refreshing-Absorbing-3x75ml/dp/B0C3MRWBQP/ref=zg_bs_g_beauty_d_sccl_44/258-6986209-3655727?psc=1","B0C3MRWBQP","https://images-eu.ssl-images-amazon.com/images/I/71oW1YENeoL._AC_UL300_SR300,200_.jpg"
"#45","LUX Perfumed Hand Wash, for all skin types, Magical Orchid, glycerin enriched liquid soap 500ml","SAR 13.53","4.6","https://www.amazon.sa//-/en/LUX-Perfumed-Magical-glycerin-enriched/dp/B07P83MG19/ref=zg_bs_g_beauty_d_sccl_45/258-6986209-3655727?psc=1","B07P83MG19","https://images-eu.ssl-images-amazon.com/images/I/71cKyeklESL._AC_UL300_SR300,200_.jpg"
"#46","Ck One By Calvin Klein For Men And Women - Eau De Toilette, 200Ml","SAR 89.00","4.1","https://www.amazon.sa//-/en/One-Calvin-Klein-Men-Women/dp/B00S2WDIGG/ref=zg_bs_g_beauty_d_sccl_46/258-6986209-3655727?psc=1","B00S2WDIGG","https://images-eu.ssl-images-amazon.com/images/I/51YSvBcFRHL._AC_UL300_SR300,200_.jpg"
"#47","NIVEA Face Strips Unclog Pores Instantly, Skin Refining Clear-Up, Citrid Acid, 6 strips","SAR 9.99","4.1","https://www.amazon.sa//-/en/NIVEA-Strips-Instantly-Refining-Clear-Up/dp/B000ORWFI4/ref=zg_bs_g_beauty_d_sccl_47/258-6986209-3655727?psc=1","B000ORWFI4","https://images-eu.ssl-images-amazon.com/images/I/712n1PVn1uL._AC_UL300_SR300,200_.jpg"
