"rank","title","price","rating","link","SKU","image_link"
"#31","WiFi Smart Wall Light Switch, No Neutral Wire Required, No Hub Required, Compatible with Alexa and Google Home, APP Remote Control, Timing Function, Voice Control (White 2 Gang)","SAR 68.00","4.1","https://www.amazon.sa//-/en/Neutral-Required-Compatible-Control-Function/dp/B08QJ9WZ4Z/ref=zg_bs_g_home-improvement_d_sccl_31/260-1473497-0227201?psc=1","B08QJ9WZ4Z","https://images-eu.ssl-images-amazon.com/images/I/51-LkbV5RqL._AC_UL300_SR300,200_.jpg"
"#32","CloudBuyer Self-Adhesive Insulation Doors and Windows Draught Excluder Foam Seal Strip Soundproofing Collision Avoidance Rubber (D Type 5M, Coffee)","SAR 13.50","3.8","https://www.amazon.sa//-/en/CloudBuyer-Self-Adhesive-Insulation-Soundproofing-Collision/dp/B077LQM6LT/ref=zg_bs_g_home-improvement_d_sccl_32/260-1473497-0227201?psc=1","B077LQM6LT","https://images-eu.ssl-images-amazon.com/images/I/71W5kTxTYCL._AC_UL300_SR300,200_.jpg"
"#33","Other 2724602275984 in 1 Precision Screwdriver Set with 54 Bits Magnetic Driver Kits, Repair Tool Kit for Mobile Phone, PC, Macbook, Ipad, Tablet, Cameras and Other Electronics","SAR 27.83","4.3","https://www.amazon.sa//-/en/Other-2724602275984-Precision-Screwdriver-Electronics/dp/B07MWRTZ4V/ref=zg_bs_g_home-improvement_d_sccl_33/260-1473497-0227201?psc=1","B07MWRTZ4V","https://images-eu.ssl-images-amazon.com/images/I/71YYqTWTUkL._AC_UL300_SR300,200_.jpg"
"#34","blu Ionic Shower Head & Filter - Handheld - Removes Chlorine & Harmful Pollutants - Skin & Haircare - Chrome","SAR 399.00","4.2","https://www.amazon.sa//-/en/blu-Ionic-Shower-Head-Filter/dp/B00TX6Y93G/ref=zg_bs_g_home-improvement_d_sccl_34/260-1473497-0227201?psc=1","B00TX6Y93G","https://images-eu.ssl-images-amazon.com/images/I/81ZqHezuUOL._AC_UL300_SR300,200_.jpg"
"#35","Shadowhawk Flashlight LED Rechargeable, 15000 lumen Super Bright Flashlights, كشاف يدوي قوي مصباح يدوي, Tactical Torch Light, Waterproof Zoomable for Camping Hiking Emergency(with Battery)","SAR 69.99","4.2","https://www.amazon.sa//-/en/Shadowhawk-Flashlight-Rechargeable-Flashlights-Waterproof/dp/B0C593W6Z5/ref=zg_bs_g_home-improvement_d_sccl_35/260-1473497-0227201?psc=1","B0C593W6Z5","https://images-eu.ssl-images-amazon.com/images/I/71lwtUrcXWL._AC_UL300_SR300,200_.jpg"
"#36","2 Pieces Bidet Toilet Sprayer Head Stainless Steel Handheld Bidet Sprayer Cloth Bathroom Diaper Sprayer for Kitchen and Toilet Cleaning","SAR 24.00","4.2","https://www.amazon.sa//-/en/Sprayer-Stainless-Handheld-Bathroom-Cleaning/dp/B086D5WNGV/ref=zg_bs_g_home-improvement_d_sccl_36/260-1473497-0227201?psc=1","B086D5WNGV","https://images-eu.ssl-images-amazon.com/images/I/71KrDL0aorL._AC_UL300_SR300,200_.jpg"
"#37","SCIENISH Body Tape Measure 150cm Accurate Fitness Body Tape Measuring Waist Retractable Ruler (White)","SAR 12.85","3.8","https://www.amazon.sa//-/en/SCIENISH-Measure-Accurate-Measuring-Retractable/dp/B0843RSJNH/ref=zg_bs_g_home-improvement_d_sccl_37/260-1473497-0227201?psc=1","B0843RSJNH","https://images-eu.ssl-images-amazon.com/images/I/51xVIa1YKAL._AC_UL300_SR300,200_.jpg"
"#38","Command Picture Large Hanging Strips | Holds 7.2 kg whole pack | White color | Organize | Decoration | No Tools | Holds Strongly | Damage-Free Hanging | 4 pairs/pack","SAR 25.00","4.4","https://www.amazon.sa//-/en/Command-Organize-Decoration-Strongly-Damage-Free/dp/B00404YKZI/ref=zg_bs_g_home-improvement_d_sccl_38/260-1473497-0227201?psc=1","B00404YKZI","https://images-eu.ssl-images-amazon.com/images/I/71pPbp9X4zL._AC_UL300_SR300,200_.jpg"
"#39","DAYONE Kitchen Faucet Mixer with Pull Down Sprayer Brushed Nickel, Kitchen Tap with 3 Water Modes for Sink, Single Handle High Arc Kitchen Faucets Stainless Steel, 247BN","SAR 143.10","4.5","https://www.amazon.sa//-/en/DAYONE-Kitchen-Sprayer-Brushed-Stainless/dp/B08NY7YBLS/ref=zg_bs_g_home-improvement_d_sccl_39/260-1473497-0227201?psc=1","B08NY7YBLS","https://images-eu.ssl-images-amazon.com/images/I/51t5kT+M3eL._AC_UL300_SR300,200_.jpg"
"#40","ANYOUI 273 Pcs Cable Management Organizer Kit, Cable Organizer for Home and Office. Useful for Power Cord, Desktop Cable Clips Bundle, USB Cable, TV Cable, PC, Home Office Cord Holder for Desk etc","SAR 49.98","4.6","https://www.amazon.sa//-/en/ANYOUI-Management-Organizer-Office-Desktop/dp/B0BLTS461S/ref=zg_bs_g_home-improvement_d_sccl_40/260-1473497-0227201?psc=1","B0BLTS461S","https://images-eu.ssl-images-amazon.com/images/I/81VxnHxdYAL._AC_UL300_SR300,200_.jpg"
